global_bit,kind,control_bit,cell,local_bit,x,y,z,bit
436,cell,,3,54,0.02598342538445454,0.017361569781862568,0.84375,0
437,cell,,3,55,0.02598342538445454,0.017361569781862568,0.859375,0
438,cell,,3,56,0.02598342538445454,0.017361569781862568,0.875,0
439,cell,,3,57,0.02598342538445454,0.017361569781862568,0.890625,0
440,cell,,3,58,0.02598342538445454,0.017361569781862568,0.90625,0
441,cell,,3,59,0.02598342538445454,0.017361569781862568,0.921875,0
442,cell,,3,60,0.02598342538445454,0.017361569781862568,0.9375,0
443,cell,,3,61,0.02598342538445454,0.017361569781862568,0.953125,0
444,cell,,3,62,0.02598342538445454,0.017361569781862568,0.96875,0
445,cell,,3,63,0.02598342538445454,0.017361569781862568,0.984375,0
446,cell,,3,64,0.02598342538445454,0.017361569781862568,1.0,1
447,cell,,3,65,0.02598342538445454,0.017361569781862568,1.015625,1
448,cell,,3,66,0.02598342538445454,0.017361569781862568,1.03125,1
449,cell,,3,67,0.02598342538445454,0.017361569781862568,1.046875,1
450,cell,,3,68,0.02598342538445454,0.017361569781862568,1.0625,0
451,cell,,3,69,0.02598342538445454,0.017361569781862568,1.078125,0
452,cell,,3,70,0.02598342538445454,0.017361569781862568,1.09375,1
453,cell,,3,71,0.02598342538445454,0.017361569781862568,1.109375,0
454,cell,,3,72,0.02598342538445454,0.017361569781862568,1.125,0
455,cell,,3,73,0.02598342538445454,0.017361569781862568,1.140625,0
456,cell,,3,74,0.02598342538445454,0.017361569781862568,1.15625,1
457,cell,,3,75,0.02598342538445454,0.017361569781862568,1.171875,1
458,cell,,3,76,0.02598342538445454,0.017361569781862568,1.1875,0
459,cell,,3,77,0.02598342538445454,0.017361569781862568,1.203125,0
460,cell,,3,78,0.02598342538445454,0.017361569781862568,1.21875,0
461,cell,,3,79,0.02598342538445454,0.017361569781862568,1.234375,1
462,cell,,3,80,0.02598342538445454,0.017361569781862568,1.25,0
463,cell,,3,81,0.02598342538445454,0.017361569781862568,1.265625,1
464,cell,,3,82,0.02598342538445454,0.017361569781862568,1.28125,0
465,cell,,3,83,0.02598342538445454,0.017361569781862568,1.296875,1
466,cell,,3,84,0.02598342538445454,0.017361569781862568,1.3125,1
467,cell,,3,85,0.02598342538445454,0.017361569781862568,1.328125,1
468,cell,,3,86,0.02598342538445454,0.017361569781862568,1.34375,0
469,cell,,3,87,0.02598342538445454,0.017361569781862568,1.359375,1
470,cell,,3,88,0.02598342538445454,0.017361569781862568,1.375,0
471,cell,,3,89,0.02598342538445454,0.017361569781862568,1.390625,0
472,cell,,3,90,0.02598342538445454,0.017361569781862568,1.40625,0
473,cell,,3,91,0.02598342538445454,0.017361569781862568,1.421875,0
474,cell,,3,92,0.02598342538445454,0.017361569781862568,1.4375,1
475,cell,,3,93,0.02598342538445454,0.017361569781862568,1.453125,0
476,cell,,3,94,0.02598342538445454,0.017361569781862568,1.46875,0
477,cell,,3,95,0.02598342538445454,0.017361569781862568,1.484375,0
478,cell,,3,96,0.02598342538445454,0.017361569781862568,1.5,1
479,cell,,3,97,0.02598342538445454,0.017361569781862568,1.515625,0
480,cell,,3,98,0.02598342538445454,0.017361569781862568,1.53125,1
481,cell,,3,99,0.02598342538445454,0.017361569781862568,1.546875,1
482,cell,,3,100,0.02598342538445454,0.017361569781862568,1.5625,1
483,cell,,3,101,0.02598342538445454,0.017361569781862568,1.578125,0
484,cell,,3,102,0.02598342538445454,0.017361569781862568,1.59375,1
485,cell,,3,103,0.02598342538445454,0.017361569781862568,1.609375,1
486,cell,,3,104,0.02598342538445454,0.017361569781862568,1.625,1
487,cell,,3,105,0.02598342538445454,0.017361569781862568,1.640625,1
488,cell,,3,106,0.02598342538445454,0.017361569781862568,1.65625,0
489,cell,,3,107,0.02598342538445454,0.017361569781862568,1.671875,1
490,cell,,3,108,0.02598342538445454,0.017361569781862568,1.6875,0
491,cell,,3,109,0.02598342538445454,0.017361569781862568,1.703125,0
492,cell,,3,110,0.02598342538445454,0.017361569781862568,1.71875,1
493,cell,,3,111,0.02598342538445454,0.017361569781862568,1.734375,1
494,cell,,3,112,0.02598342538445454,0.017361569781862568,1.75,1
495,cell,,3,113,0.02598342538445454,0.017361569781862568,1.765625,0
496,cell,,3,114,0.02598342538445454,0.017361569781862568,1.78125,1
497,cell,,3,115,0.02598342538445454,0.017361569781862568,1.796875,1
498,cell,,3,116,0.02598342538445454,0.017361569781862568,1.8125,1
499,cell,,3,117,0.02598342538445454,0.017361569781862568,1.828125,0
500,cell,,4,0,0.02209708691207961,0.022097086912079608,0.0,0
501,cell,,4,1,0.02209708691207961,0.022097086912079608,0.015625,1
502,cell,,4,2,0.02209708691207961,0.022097086912079608,0.03125,0
503,cell,,4,3,0.02209708691207961,0.022097086912079608,0.046875,0
504,cell,,4,4,0.02209708691207961,0.022097086912079608,0.0625,1
505,cell,,4,5,0.02209708691207961,0.022097086912079608,0.078125,0
506,cell,,4,6,0.02209708691207961,0.022097086912079608,0.09375,1
507,cell,,4,7,0.02209708691207961,0.022097086912079608,0.109375,1
508,cell,,4,8,0.02209708691207961,0.022097086912079608,0.125,0
509,cell,,4,9,0.02209708691207961,0.022097086912079608,0.140625,0
510,cell,,4,10,0.02209708691207961,0.022097086912079608,0.15625,0
511,cell,,4,11,0.02209708691207961,0.022097086912079608,0.171875,0
512,cell,,4,12,0.02209708691207961,0.022097086912079608,0.1875,0
513,cell,,4,13,0.02209708691207961,0.022097086912079608,0.203125,0
514,cell,,4,14,0.02209708691207961,0.022097086912079608,0.21875,0
515,cell,,4,15,0.02209708691207961,0.022097086912079608,0.234375,0
516,cell,,4,16,0.02209708691207961,0.022097086912079608,0.25,0
517,cell,,4,17,0.02209708691207961,0.022097086912079608,0.265625,0
518,cell,,4,18,0.02209708691207961,0.022097086912079608,0.28125,0
519,cell,,4,19,0.02209708691207961,0.022097086912079608,0.296875,0
520,cell,,4,20,0.02209708691207961,0.022097086912079608,0.3125,0
521,cell,,4,21,0.02209708691207961,0.022097086912079608,0.328125,0
522,cell,,4,22,0.02209708691207961,0.022097086912079608,0.34375,0
523,cell,,4,23,0.02209708691207961,0.022097086912079608,0.359375,0
524,cell,,4,24,0.02209708691207961,0.022097086912079608,0.375,0
525,cell,,4,25,0.02209708691207961,0.022097086912079608,0.390625,0
526,cell,,4,26,0.02209708691207961,0.022097086912079608,0.40625,0
527,cell,,4,27,0.02209708691207961,0.022097086912079608,0.421875,0
528,cell,,4,28,0.02209708691207961,0.022097086912079608,0.4375,0
529,cell,,4,29,0.02209708691207961,0.022097086912079608,0.453125,0
530,cell,,4,30,0.02209708691207961,0.022097086912079608,0.46875,0
531,cell,,4,31,0.02209708691207961,0.022097086912079608,0.484375,0
532,cell,,4,32,0.02209708691207961,0.022097086912079608,0.5,0
533,cell,,4,33,0.02209708691207961,0.022097086912079608,0.515625,0
534,cell,,4,34,0.02209708691207961,0.022097086912079608,0.53125,0
535,cell,,4,35,0.02209708691207961,0.022097086912079608,0.546875,0
536,cell,,4,36,0.02209708691207961,0.022097086912079608,0.5625,0
537,cell,,4,37,0.02209708691207961,0.022097086912079608,0.578125,1
538,cell,,4,38,0.02209708691207961,0.022097086912079608,0.59375,0
539,cell,,4,39,0.02209708691207961,0.022097086912079608,0.609375,0
540,cell,,4,40,0.02209708691207961,0.022097086912079608,0.625,1
541,cell,,4,41,0.02209708691207961,0.022097086912079608,0.640625,0
542,cell,,4,42,0.02209708691207961,0.022097086912079608,0.65625,0
543,cell,,4,43,0.02209708691207961,0.022097086912079608,0.671875,0
544,cell,,4,44,0.02209708691207961,0.022097086912079608,0.6875,0
545,cell,,4,45,0.02209708691207961,0.022097086912079608,0.703125,0
546,cell,,4,46,0.02209708691207961,0.022097086912079608,0.71875,0
547,cell,,4,47,0.02209708691207961,0.022097086912079608,0.734375,0
548,cell,,4,48,0.02209708691207961,0.022097086912079608,0.75,0
549,cell,,4,49,0.02209708691207961,0.022097086912079608,0.765625,0
550,cell,,4,50,0.02209708691207961,0.022097086912079608,0.78125,0
551,cell,,4,51,0.02209708691207961,0.022097086912079608,0.796875,0
552,cell,,4,52,0.02209708691207961,0.022097086912079608,0.8125,0
553,cell,,4,53,0.02209708691207961,0.022097086912079608,0.828125,0
554,cell,,4,54,0.02209708691207961,0.022097086912079608,0.84375,0
555,cell,,4,55,0.02209708691207961,0.022097086912079608,0.859375,0
556,cell,,4,56,0.02209708691207961,0.022097086912079608,0.875,0
557,cell,,4,57,0.02209708691207961,0.022097086912079608,0.890625,0
558,cell,,4,58,0.02209708691207961,0.022097086912079608,0.90625,0
559,cell,,4,59,0.02209708691207961,0.022097086912079608,0.921875,0
560,cell,,4,60,0.02209708691207961,0.022097086912079608,0.9375,0
561,cell,,4,61,0.02209708691207961,0.022097086912079608,0.953125,0
562,cell,,4,62,0.02209708691207961,0.022097086912079608,0.96875,0
563,cell,,4,63,0.02209708691207961,0.022097086912079608,0.984375,0
564,cell,,4,64,0.02209708691207961,0.022097086912079608,1.0,0
565,cell,,4,65,0.02209708691207961,0.022097086912079608,1.015625,0
566,cell,,4,66,0.02209708691207961,0.022097086912079608,1.03125,1
567,cell,,4,67,0.02209708691207961,0.022097086912079608,1.046875,1
568,cell,,4,68,0.02209708691207961,0.022097086912079608,1.0625,0
569,cell,,4,69,0.02209708691207961,0.022097086912079608,1.078125,0
570,cell,,4,70,0.02209708691207961,0.022097086912079608,1.09375,0
571,cell,,4,71,0.02209708691207961,0.022097086912079608,1.109375,0
572,cell,,4,72,0.02209708691207961,0.022097086912079608,1.125,1
573,cell,,4,73,0.02209708691207961,0.022097086912079608,1.140625,1
574,cell,,4,74,0.02209708691207961,0.022097086912079608,1.15625,0
575,cell,,4,75,0.02209708691207961,0.022097086912079608,1.171875,1
576,cell,,4,76,0.02209708691207961,0.022097086912079608,1.1875,1
577,cell,,4,77,0.02209708691207961,0.022097086912079608,1.203125,0
578,cell,,4,78,0.02209708691207961,0.022097086912079608,1.21875,0
579,cell,,4,79,0.02209708691207961,0.022097086912079608,1.234375,1
580,cell,,4,80,0.02209708691207961,0.022097086912079608,1.25,0
581,cell,,4,81,0.02209708691207961,0.022097086912079608,1.265625,1
582,cell,,4,82,0.02209708691207961,0.022097086912079608,1.28125,1
583,cell,,4,83,0.02209708691207961,0.022097086912079608,1.296875,0
584,cell,,4,84,0.02209708691207961,0.022097086912079608,1.3125,0
585,cell,,4,85,0.02209708691207961,0.022097086912079608,1.328125,1
586,cell,,4,86,0.02209708691207961,0.022097086912079608,1.34375,0
587,cell,,4,87,0.02209708691207961,0.022097086912079608,1.359375,1
588,cell,,4,88,0.02209708691207961,0.022097086912079608,1.375,0
589,cell,,4,89,0.02209708691207961,0.022097086912079608,1.390625,1
590,cell,,4,90,0.02209708691207961,0.022097086912079608,1.40625,0
591,cell,,4,91,0.02209708691207961,0.022097086912079608,1.421875,0
592,cell,,4,92,0.02209708691207961,0.022097086912079608,1.4375,1
593,cell,,4,93,0.02209708691207961,0.022097086912079608,1.453125,0
594,cell,,4,94,0.02209708691207961,0.022097086912079608,1.46875,0
595,cell,,4,95,0.02209708691207961,0.022097086912079608,1.484375,0
596,cell,,4,96,0.02209708691207961,0.022097086912079608,1.5,1
597,cell,,4,97,0.02209708691207961,0.022097086912079608,1.515625,0
598,cell,,4,98,0.02209708691207961,0.022097086912079608,1.53125,0
599,cell,,4,99,0.02209708691207961,0.022097086912079608,1.546875,1
600,cell,,4,100,0.02209708691207961,0.022097086912079608,1.5625,1
601,cell,,4,101,0.02209708691207961,0.022097086912079608,1.578125,0
602,cell,,4,102,0.02209708691207961,0.022097086912079608,1.59375,0
603,cell,,4,103,0.02209708691207961,0.022097086912079608,1.609375,1
604,cell,,4,104,0.02209708691207961,0.022097086912079608,1.625,1
605,cell,,4,105,0.02209708691207961,0.022097086912079608,1.640625,0
606,cell,,4,106,0.02209708691207961,0.022097086912079608,1.65625,0
607,cell,,4,107,0.02209708691207961,0.022097086912079608,1.671875,0
608,cell,,4,108,0.02209708691207961,0.022097086912079608,1.6875,1
609,cell,,4,109,0.02209708691207961,0.022097086912079608,1.703125,0
610,cell,,4,110,0.02209708691207961,0.022097086912079608,1.71875,0
611,cell,,4,111,0.02209708691207961,0.022097086912079608,1.734375,1
612,cell,,4,112,0.02209708691207961,0.022097086912079608,1.75,0
613,cell,,4,113,0.02209708691207961,0.022097086912079608,1.765625,0
614,cell,,4,114,0.02209708691207961,0.022097086912079608,1.78125,1
615,cell,,4,115,0.02209708691207961,0.022097086912079608,1.796875,1
616,cell,,4,116,0.02209708691207961,0.022097086912079608,1.8125,1
617,cell,,4,117,0.02209708691207961,0.022097086912079608,1.828125,0
618,cell,,5,0,0.01736156978186257,0.02598342538445454,0.0,0
619,cell,,5,1,0.01736156978186257,0.02598342538445454,0.015625,1
620,cell,,5,2,0.01736156978186257,0.02598342538445454,0.03125,0
621,cell,,5,3,0.01736156978186257,0.02598342538445454,0.046875,1
622,cell,,5,4,0.01736156978186257,0.02598342538445454,0.0625,1
623,cell,,5,5,0.01736156978186257,0.02598342538445454,0.078125,0
624,cell,,5,6,0.01736156978186257,0.02598342538445454,0.09375,1
625,cell,,5,7,0.01736156978186257,0.02598342538445454,0.109375,1
626,cell,,5,8,0.01736156978186257,0.02598342538445454,0.125,0
627,cell,,5,9,0.01736156978186257,0.02598342538445454,0.140625,0
628,cell,,5,10,0.01736156978186257,0.02598342538445454,0.15625,0
629,cell,,5,11,0.01736156978186257,0.02598342538445454,0.171875,0
630,cell,,5,12,0.01736156978186257,0.02598342538445454,0.1875,0
631,cell,,5,13,0.01736156978186257,0.02598342538445454,0.203125,0
632,cell,,5,14,0.01736156978186257,0.02598342538445454,0.21875,0
633,cell,,5,15,0.01736156978186257,0.02598342538445454,0.234375,0
634,cell,,5,16,0.01736156978186257,0.02598342538445454,0.25,0
635,cell,,5,17,0.01736156978186257,0.02598342538445454,0.265625,0
636,cell,,5,18,0.01736156978186257,0.02598342538445454,0.28125,0
637,cell,,5,19,0.01736156978186257,0.02598342538445454,0.296875,0
638,cell,,5,20,0.01736156978186257,0.02598342538445454,0.3125,0
639,cell,,5,21,0.01736156978186257,0.02598342538445454,0.328125,0
640,cell,,5,22,0.01736156978186257,0.02598342538445454,0.34375,0
641,cell,,5,23,0.01736156978186257,0.02598342538445454,0.359375,0
642,cell,,5,24,0.01736156978186257,0.02598342538445454,0.375,0
643,cell,,5,25,0.01736156978186257,0.02598342538445454,0.390625,0
644,cell,,5,26,0.01736156978186257,0.02598342538445454,0.40625,0
645,cell,,5,27,0.01736156978186257,0.02598342538445454,0.421875,0
646,cell,,5,28,0.01736156978186257,0.02598342538445454,0.4375,0
647,cell,,5,29,0.01736156978186257,0.02598342538445454,0.453125,0
648,cell,,5,30,0.01736156978186257,0.02598342538445454,0.46875,0
649,cell,,5,31,0.01736156978186257,0.02598342538445454,0.484375,0
650,cell,,5,32,0.01736156978186257,0.02598342538445454,0.5,0
651,cell,,5,33,0.01736156978186257,0.02598342538445454,0.515625,0
652,cell,,5,34,0.01736156978186257,0.02598342538445454,0.53125,0
653,cell,,5,35,0.01736156978186257,0.02598342538445454,0.546875,0
654,cell,,5,36,0.01736156978186257,0.02598342538445454,0.5625,0
655,cell,,5,37,0.01736156978186257,0.02598342538445454,0.578125,1
656,cell,,5,38,0.01736156978186257,0.02598342538445454,0.59375,0
657,cell,,5,39,0.01736156978186257,0.02598342538445454,0.609375,0
658,cell,,5,40,0.01736156978186257,0.02598342538445454,0.625,1
659,cell,,5,41,0.01736156978186257,0.02598342538445454,0.640625,0
660,cell,,5,42,0.01736156978186257,0.02598342538445454,0.65625,0
661,cell,,5,43,0.01736156978186257,0.02598342538445454,0.671875,0
662,cell,,5,44,0.01736156978186257,0.02598342538445454,0.6875,0
663,cell,,5,45,0.01736156978186257,0.02598342538445454,0.703125,0
664,cell,,5,46,0.01736156978186257,0.02598342538445454,0.71875,0
665,cell,,5,47,0.01736156978186257,0.02598342538445454,0.734375,0
666,cell,,5,48,0.01736156978186257,0.02598342538445454,0.75,0
667,cell,,5,49,0.01736156978186257,0.02598342538445454,0.765625,0
668,cell,,5,50,0.01736156978186257,0.02598342538445454,0.78125,0
669,cell,,5,51,0.01736156978186257,0.02598342538445454,0.796875,0
670,cell,,5,52,0.01736156978186257,0.02598342538445454,0.8125,0
671,cell,,5,53,0.01736156978186257,0.02598342538445454,0.828125,0
672,cell,,5,54,0.01736156978186257,0.02598342538445454,0.84375,0
673,cell,,5,55,0.01736156978186257,0.02598342538445454,0.859375,0
674,cell,,5,56,0.01736156978186257,0.02598342538445454,0.875,0
675,cell,,5,57,0.01736156978186257,0.02598342538445454,0.890625,0
676,cell,,5,58,0.01736156978186257,0.02598342538445454,0.90625,0
677,cell,,5,59,0.01736156978186257,0.02598342538445454,0.921875,0
678,cell,,5,60,0.01736156978186257,0.02598342538445454,0.9375,0
679,cell,,5,61,0.01736156978186257,0.02598342538445454,0.953125,0
680,cell,,5,62,0.01736156978186257,0.02598342538445454,0.96875,0
681,cell,,5,63,0.01736156978186257,0.02598342538445454,0.984375,0
682,cell,,5,64,0.01736156978186257,0.02598342538445454,1.0,1
683,cell,,5,65,0.01736156978186257,0.02598342538445454,1.015625,0
684,cell,,5,66,0.01736156978186257,0.02598342538445454,1.03125,1
685,cell,,5,67,0.01736156978186257,0.02598342538445454,1.046875,0
686,cell,,5,68,0.01736156978186257,0.02598342538445454,1.0625,0
687,cell,,5,69,0.01736156978186257,0.02598342538445454,1.078125,0
688,cell,,5,70,0.01736156978186257,0.02598342538445454,1.09375,0
689,cell,,5,71,0.01736156978186257,0.02598342538445454,1.109375,1
690,cell,,5,72,0.01736156978186257,0.02598342538445454,1.125,0
691,cell,,5,73,0.01736156978186257,0.02598342538445454,1.140625,1
692,cell,,5,74,0.01736156978186257,0.02598342538445454,1.15625,0
693,cell,,5,75,0.01736156978186257,0.02598342538445454,1.171875,0
694,cell,,5,76,0.01736156978186257,0.02598342538445454,1.1875,0
695,cell,,5,77,0.01736156978186257,0.02598342538445454,1.203125,1
696,cell,,5,78,0.01736156978186257,0.02598342538445454,1.21875,0
697,cell,,5,79,0.01736156978186257,0.02598342538445454,1.234375,1
698,cell,,5,80,0.01736156978186257,0.02598342538445454,1.25,0
699,cell,,5,81,0.01736156978186257,0.02598342538445454,1.265625,0
700,cell,,5,82,0.01736156978186257,0.02598342538445454,1.28125,0
701,cell,,5,83,0.01736156978186257,0.02598342538445454,1.296875,1
702,cell,,5,84,0.01736156978186257,0.02598342538445454,1.3125,0
703,cell,,5,85,0.01736156978186257,0.02598342538445454,1.328125,0
704,cell,,5,86,0.01736156978186257,0.02598342538445454,1.34375,1
705,cell,,5,87,0.01736156978186257,0.02598342538445454,1.359375,1
706,cell,,5,88,0.01736156978186257,0.02598342538445454,1.375,1
707,cell,,5,89,0.01736156978186257,0.02598342538445454,1.390625,0
708,cell,,5,90,0.01736156978186257,0.02598342538445454,1.40625,1
709,cell,,5,91,0.01736156978186257,0.02598342538445454,1.421875,0
710,cell,,5,92,0.01736156978186257,0.02598342538445454,1.4375,1
711,cell,,5,93,0.01736156978186257,0.02598342538445454,1.453125,0
712,cell,,5,94,0.01736156978186257,0.02598342538445454,1.46875,0
713,cell,,5,95,0.01736156978186257,0.02598342538445454,1.484375,0
714,cell,,5,96,0.01736156978186257,0.02598342538445454,1.5,1
715,cell,,5,97,0.01736156978186257,0.02598342538445454,1.515625,0
716,cell,,5,98,0.01736156978186257,0.02598342538445454,1.53125,1
717,cell,,5,99,0.01736156978186257,0.02598342538445454,1.546875,0
718,cell,,5,100,0.01736156978186257,0.02598342538445454,1.5625,0
719,cell,,5,101,0.01736156978186257,0.02598342538445454,1.578125,1
720,cell,,5,102,0.01736156978186257,0.02598342538445454,1.59375,0
721,cell,,5,103,0.01736156978186257,0.02598342538445454,1.609375,0
722,cell,,5,104,0.01736156978186257,0.02598342538445454,1.625,0
723,cell,,5,105,0.01736156978186257,0.02598342538445454,1.640625,1
724,cell,,5,106,0.01736156978186257,0.02598342538445454,1.65625,1
725,cell,,5,107,0.01736156978186257,0.02598342538445454,1.671875,1
726,cell,,5,108,0.01736156978186257,0.02598342538445454,1.6875,1
727,cell,,5,109,0.01736156978186257,0.02598342538445454,1.703125,0
728,cell,,5,110,0.01736156978186257,0.02598342538445454,1.71875,0
729,cell,,5,111,0.01736156978186257,0.02598342538445454,1.734375,0
730,cell,,5,112,0.01736156978186257,0.02598342538445454,1.75,0
731,cell,,5,113,0.01736156978186257,0.02598342538445454,1.765625,0
732,cell,,5,114,0.01736156978186257,0.02598342538445454,1.78125,1
733,cell,,5,115,0.01736156978186257,0.02598342538445454,1.796875,1
734,cell,,5,116,0.01736156978186257,0.02598342538445454,1.8125,1
735,cell,,5,117,0.01736156978186257,0.02598342538445454,1.828125,0
736,cell,,6,0,0.011958857261409057,0.02887123539097771,0.0,1
737,cell,,6,1,0.011958857261409057,0.02887123539097771,0.015625,0
738,cell,,6,2,0.011958857261409057,0.02887123539097771,0.03125,1
739,cell,,6,3,0.011958857261409057,0.02887123539097771,0.046875,1
740,cell,,6,4,0.011958857261409057,0.02887123539097771,0.0625,1
741,cell,,6,5,0.011958857261409057,0.02887123539097771,0.078125,0
742,cell,,6,6,0.011958857261409057,0.02887123539097771,0.09375,1
743,cell,,6,7,0.011958857261409057,0.02887123539097771,0.109375,1
744,cell,,6,8,0.011958857261409057,0.02887123539097771,0.125,0
745,cell,,6,9,0.011958857261409057,0.02887123539097771,0.140625,0
746,cell,,6,10,0.011958857261409057,0.02887123539097771,0.15625,0
747,cell,,6,11,0.011958857261409057,0.02887123539097771,0.171875,0
748,cell,,6,12,0.011958857261409057,0.02887123539097771,0.1875,0
749,cell,,6,13,0.011958857261409057,0.02887123539097771,0.203125,0
